name,url
Woodside Petroleum,https://files.woodside/docs/default-source/sustainability-documents/climate-change/part-of-a-lower-carbon-future-(november-2020).pdf?sfvrsn=68bc7b46_6
Jacobs Engineering,https://www.jacobs.com/sites/default/files/2022-04/Jacobs%20Climate%20Action%20Plan.pdf
Cathay Pacific Airways,https://sustainability.cathaypacific.com/wp-content/uploads/2021/05/Cathay-Pacific_SD-Report-2020_EN.pdf
Covivio,https://www.covivio.eu/en/wp-content/uploads/sites/3/2021/11/PR-Carbon-trajectory.pdf
Shizuoka Bank,https://www.shizuokabank.co.jp/english/pdf/integrated_report_2020.pdf
Xerox,https://www.xerox.com/downloads/usa/en/x/Xerox_CSR_Report.pdf
Kawasaki Heavy Industries,https://global.kawasaki.com/en/corp/sustainability/environment/20_houkokusyo.pdf
Shopify,https://cdn.shopify.com/static/sustainability/climate-report/Shopify%202022%20Climate%20Report.pdf
Taiwan Cement,https://media.taiwancement.com/web_tcc/en/report/csr/report_2022_all.pdf
PGE,https://sprawozdanieniefinansowe2020.gkpge.pl/en/wp-content/uploads/sites/2/2021/05/SprawozdanieNiefinansoweGKPGE22ENG.pdf
Advantest,https://www.advantest.com/sustainability/pdf/E_all_IAR2020.pdf
Basler Kantonalbank,https://www.bkb.ch/de/-/media/bkb/website/pdf/berichte-und-praesentationen/bkb-strategie-2022plus.pdf
ICBC,http://v.icbc.com.cn/userfiles/Resources/ICBCLTD/download/2021/2021ESGEN2021091.pdf
China Construction Bank,http://www.ccb.com/en/newinvestor/upload/20210327_1616775640/20210327001724508034.pdf
Ping An Insurance,http://www.pingan.com/app_upload/images/info/upload/d4eec247-74e2-410a-b130-7f1ee51443ec.pdf
Bank of China,https://pic.bankofchina.com/bocappd/report/202203/P020220329603102021431.pdf
Exxon Mobil,https://corporate.exxonmobil.com/-/media/global/files/advancing-climate-solutions-progress-report/2023/2023-advancing-climate-solutions-progress-report.pdf
Citigroup,https://www.citigroup.com/rcs/citigpa/akpublic/storage/public/Global-ESG-Report-2021.pdf
UnitedHealth,https://www.unitedhealthgroup.com/content/dam/UHG/PDF/About/UNH-enivronmental-impact-statement.pdf
Alibaba,https://sustainability.alibabagroup.com/download/Alibaba%20Group%20Carbon%20Neutrality%20Action%20Report_20211217_ENG_Final.pdf
Intel,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2022-23-Full-Report.pdf
Nippon Telegraph & Telephone  (NTT),https://group.ntt/en/csr/data/pdf/sustainability_report_2021_databook_all_20220701.pdf
Tencent Holdings,https://static.www.tencent.com/uploads/2021/12/31/73146ecfd47f7dd11e7356978b3bf5f0.pdf
Anheuser-Busch InBev,https://www.ab-inbev.com/assets/pdfs/Net%20Zero%20Executive%20Summary_FINAL%2012pm.pdf
Industrial Bank,https://download.cib.com.cn/netbank/download/cn/Sustainable_Finance/report_2021en.pdf
AIA,https://www.aia.com/content/dam/group/en/esg/AIA%20ESG%20Report%202021%20English.pdf.coredownload.inline.pdf
SoftBank,https://group.softbank/system/files/pdf/sustainability/report/sustainability-report_fy2021_01sp_en.pdf
LVMH Moët Hennessy Louis Vuitton,https://r.lvmh-static.com/uploads/2022/04/uk_lvmh_rse21_digital-accessible-may22.pdf
Cisco Systems,https://www.cisco.com/c/dam/m/en_us/about/csr/esg-hub/_pdf/purpose-report-2021.pdf
Merck & Co,https://www.merck.com/wp-content/uploads/sites/5/2021/09/Merck-ESG-Report.pdf
Oracle,https://www.oracle.com/assets/ccr-datasheet-3855392.pdf
Brookfield Asset Management,https://www.brookfield.com/sites/default/files/2022-07/bam_esg_report_2021_final_2.pdf
Coca-Cola Company,https://www.coca-colacompany.com/content/dam/journey/us/en/reports/coca-cola-business-environmental-social-governance-report-2021.pdf
Vanke,https://www.vanke.com/upload/file/2021-04-15/3cabd026-a461-45b0-a202-9d4195c20674.pdf
U.S. Bancorp,https://www.usbank.com/content/dam/usbank/documents/pdf/about-us-bank/community/sustainability/2022%20CDP_Public_Web.pdf
Lloyds Banking Group,https://www.lloydsbankinggroup.com/assets/pdfs/investors/financial-performance/lloyds-banking-group-plc/2022/full-year/2022-lbg-environmental-sustainability-report.pdf
Cre´dit Agricole,https://www.ca-cib.com/activity-report/pdfs/CA_CIB_RI2021_EN_accessible.pdf
Hon Hai Precision,https://www.foxconn.com/s3/reports/CSR/EN/2021/HonHai_2021_Sustainability%20Report_EN.pdf
KDDI,https://www.kddi.com/extlib/files/english/corporate/csr/csr_report/2021/pdf/report2021_en.pdf
CNOOC,https://www.cnoocltd.com/attach/0/1f327d785d4b4fb4bb704eda72ae190a.pdf
SAIC Motor,https://www.saic.com/sites/default/files/2021-07/2021%20SAIC%20Corporate%20Responsibility%20Report.pdf
Walgreens Boots Alliance,https://www.walgreensbootsalliance.com/sites/www/files/2021-01/WBA_CDP_Climate_Change_Questionnaire_2020_26%20Aug.pdf
Costco,https://web.archive.org/web/20230510124819/https://mobilecontent.costco.com/live/resource/img/static-us-landing-pages/5aClimate-Action-Plan.pdf
UPS,https://about.ups.com/content/dam/upsstories/images/social-impact/reporting/2022-reporting/2022%20UPS%20GRI%20Report.pdf
Charter Communications,https://corporate.charter.com/esg-report.pdf
Abbott Laboratories,https://dam.abbott.com/en-us/documents/pdfs/abbott-citizenship/2022-CDP-Climate-Change.pdf
Oversea-Chinese Banking Corporation,https://www.ocbc.com/iwov-resources/sg/ocbc/business/pdf/sustainability/ocbc_net_zero_report.pdf
China Shenhua Energy Co,http://www.csec.com/zgshwwEn/csrrpt2021/202203/9154e7bf027f4bb6898593ae4eb817b4/files/933a55f43806434c9dfa5e902a397868.pdf
Poly Developments & Holdings Group,http://www.polycn.com/upload/file/2021-04-23/dec43a16-167c-4444-91fe-7d11f677b4c1.pdf
China Telecom,https://www.chinatelecom-h.com/en/ir/report/csr2021/csr2021_08.pdf
Deere & Company,https://www.deere.com/assets/pdfs/common/our-company/sustainability/sustainability-report-2022.pdf
Gilead Sciences,https://www.gilead.com/-/media/files/pdfs/yir-2021-pdfs/2021-gilead-yir_desktop.pdf?la=en&hash=5435F68EB8113745A8756DB75947E7B4
Mondelez International,https://www.mondelezinternational.com/-/media/Mondelez/Snacking-Made-Right/SMR-Report/2021/2021-MDLZ-Snacking-Made-Right-ESG-Report.pdf
Hyundai Motor Co,https://www.hyundai.com/content/dam/hyundai/ww/en/images/company/sustainability/carbon-neutrality-roadmap/hmc-2021-carbon-neutral-white-paper-en.pdf
DBS,https://www.dbs.com/iwov-resources/images/sustainability/reporting/pdf/web/DBS_SR2022.pdf?pid=sg-group-pweb-sustainability-pdf-dbs-sustainability-report-2022
China Railway,http://www.crecg.com/chinazt/resource/cms/article/355/10152535/2021033111454018428.pdf
McDonald's,https://corporate.mcdonalds.com/content/dam/gwscorp/assets/our-planet/climate-action/McDonalds-2021-Climate-Risk-and-Resiliency-Summary.pdf
China Resources Land,https://en.crland.com.hk/mReport_25944/202204/P020220428646649160862.pdf
Saudi Basic Industries,https://www.sabic.com/en/Images/SABIC_Sustainability_Report_2022_EN_tcm1010-40888.pdf
MS&AD Insurance  Holdings,https://www.ms-ad-hd.com/en/ir/library/disclosure/main/015/teaserItems2/0/link/1115_en.pdf
Aflac,https://s24.q4cdn.com/367535798/files/doc_downloads/2022/06/FINAL-2021-Aflac-Incorporated-Bus.pdf
Kraft Heinz Company,https://web.archive.org/web/20230510132335/https://www.kraftheinzcompany.com/esg/pdf/KraftHeinz-2022-ESG-Report.pdf
Sunac China Holdings,https://www.sunac.com.cn/upload/file/2016-04-18/2792ae28-ca7f-4deb-9663-af986ee30f62.pdf
Charles Schwab,https://content.schwab.com/web/retail/public/about-schwab/schwab-2022-esg-report.pdf
Société Générale,https://www.societegenerale.com/sites/default/files/documents/2021-07/Integrated-Report-2020-2021.pdf
Seven & I Holdings,https://www.7andi.com/library/dbps_data/_template_/_res/en/csr/csrreport/2020/pdf/2020_all_01.pdf
Longfor Group Holdings,https://www.longfor.com/upload/file/2022-04-20/c825c508-7c31-47f2-a1d1-edc93e15688e.pdf
JDcom,https://ir.jd.com/system/files-encrypted/nasdaq_kms/assets/2022/05/24/11-43-02/2021%20JD.com%20Environmental%20Social%20and%20Governance%20Report.pdf
Air Liquide,https://www.airliquide.com/sites/airliquide.com/files/2021/03/22/act-leaflet.pdf
Gree Electric Appliances,https://q.stock.sohu.com/newpdf/202144380778.pdf
Cathay Financial,https://www.cathayholdings.com/holdings/-/media/9e07f6d203714de8b93372b67e2cb157.pdf?sc_lang=en&hash=46C885ED86ED456DE5B9AAA5F92AAF25
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/ros/shared/documents/reports-on-sustainability/2021-report-on-sustainability-en.pdf?modified=20211126194217
QUALCOMM,https://www.qualcomm.com/content/dam/qcomm-martech/dm-assets/documents/2021-qualcomm-corporate-responsibility-report.pdf
Micron Technology,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_MU_2021.pdf
KB Financial Group,http://www.kbinsure.co.kr/images/co_intrd/esg_mng/pdf/2019_KB_Financial_Group_SR_Eng.pdf
United Overseas Bank,https://www.uobgroup.com/investor-relations/assets/pdfs/investor/annual/uob-sustainability-report-2021.pdf
Centene,https://www.centene.com/content/dam/centenedotcom/investor_docs/Centene_2022_ESHG_Report.pdf
BCE,https://bce.ca/responsibility/overview/2021-cr-report.pdf
First Abu Dhabi Bank,https://www.bankfab.com/-/media/fabgroup/home/about-fab/sustainability/reports/2021esgreport.pdf?view=1
Canadian Natural Resources,https://www.annualreports.com/HostedData/AnnualReportArchive/C/TSX_CNQ_2021.pdf
Archer Daniels Midland,https://www.adm.com/globalassets/sustainability/sustainability-reports/pdfs/4019111_11_archer-daniels-midland_esg_clean-compressed.pdf
Anhui Conch Cement,https://www1.hkexnews.hk/listedco/listconews/sehk/2022/0325/2022032501601.pdf
TC Energy,https://www.tcenergy.com/siteassets/pdfs/sustainability/sustainability-report/2021/tc-2021-ros.pdf
Macquarie Group,https://www.macquarie.com/assets/macq/impact/esg/policies/2023/macquarie-group-fy23-esg.pdf
New China Life Insurance Co,https://eand.com/en/system/com/assets/docs/annual-report/2016/etisalat-group-annual-report-english-2016.pdf
LyondellBasell Industries,https://www.lyondellbasell.com/496ee7/globalassets/sustainability/2021-lyb-sustainability-report.pdf
CRRC,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/2021-03-31/601766_20210331_13.pdf
Bank Rakyat Indonesia (BRI),https://www.ir-bri.com/misc/SR/SR-2020.pdf
Kinder Morgan,https://www.kindermorgan.com/WWWKM/media/Safety-Environmental/documents/2021_ESG_Report.pdf
Marsh & McLennan,https://www.marshmclennan.com/content/dam/mmc-web/v3/esg/Marsh-McLennan-2021-ESG-Report-FINAL.pdf
Ameriprise Financial,https://www.ameriprise.com/binaries/content/assets/ampcom/2022-amp-cdp-submission.pdf
Mitsui Fudosan Co,https://www.mitsuifudosan.co.jp/english/corporate/esg_csr/pdf/2020/mf_esg2020_all.pdf
Canadian National Railway,https://www.cn.ca/-/media/Files/Delivering-Responsibly/Environment/CDP-2022-en.pdf?la=en
Fosun International,https://en.fosun.com/Upload/File/202204/20220428010807_3613.pdf
Wilmar International,https://www.wilmar-international.com/docs/default-source/default-document-library/sustainability/resource/wilmar-sustainability-reports/sustainability-report.pdf?sfvrsn=792d0a23_10
Carrefour,https://www.carrefour.com/sites/default/files/2022-05/Carrefour%20-%20Sustainability-Linked%20Bond%20Framework%20%282%29.pdf
Discover Financial Services,https://s23.q4cdn.com/669804705/files/doc_downloads/2022/04/Discover-ESG-Tear-Sheet.pdf
Synchrony Financial,https://www.synchrony.com/esgreport2021.pdf
PACCAR,https://www.paccar.com/media/3071/paccar-esg-report-december-2020.pdf
Sumitomo Mitsui Trust Holdings,https://www.smth.jp/english/-/media/th/english/news/2021/E211020.pdf
Xiaomi,https://i01.appmifile.com/webfile/globalweb/company/ir/announcement_us/2018_ANNUAL_REPORT.pdf
Hartford Financial Services,https://s0.hfdstatic.com/sites/the_hartford/files/sustainability-highlight-report.pdf
Norfolk Southern,http://www.nscorp.com/content/dam/nscorp/get-to-know-ns/about-ns/environment/sustainability/2021-Norfolk-Southern-Environmental-Social-Governance-Report.pdf
Bank of Ningbo Co,https://www.nbcb.com.cn/english/Announcements/202205/W020220524371325419348.pdf
Denso,https://www.denso.com/-/media/global/about-us/investors/annual-report/2021/annual-report-doc-2021-a3-en-2.pdf?la=en&rev=48ec7520ca7547ad9258ca3edbc46c70&hash=4521F78BE462C39346CAA7AB5513614C
China National Building Material Co,https://www.cnbm.com.cn/Themes/ueditor/net/upload/file/20210915/6376729635375057759839155.pdf
Richemont,https://www.richemont.com/media/5c3fp4x0/richemont-esg-report-2023-en.pdf
Komatsu,https://sustainability-cms-komatsu-s3.s3-ap-northeast-1.amazonaws.com/en/csr/pdf/KOMATSUCSR2022_en.pdf
Texas Instruments,https://www.ti.com/lit/ml/szzb187a/szzb187a.pdf?ts=1655307283933
Hyundai Mobis Co,https://web.archive.org/web/20231005094949/https://www.mobis.co.kr/resources/pdf/MOBIS_Net-Zero_Report_en.pdf
L3Harris Technologies,https://www.l3harris.com/sites/default/files/2022-07/L3Harris-SustainabilityReport-2021_1%20%28002%29.pdf
Emerson Electric Co.,https://www.emerson.com/documents/corporate/emerson-2021-environmental-social-governance-report-en-us-8186672.pdf
Toyota Industries,https://www.toyota-industries.com/investors/items/TICO%20Report%202021_EN_full_view.pdf
Recruit Holdings,https://recruit-holdings.com/en/sustainability/data/Recruit_insideout2021_en.pdf
Keurig Dr Pepper,https://www.keurigdrpepper.com/content/dam/keurig-brand-sites/kdp/files/KDP-CR-Report-2021.pdf
Edison International,https://www.edison.com/content/dam/eix/documents/sustainability/eix-2021-sustainability-report.pdf
Pernod Ricard,https://www.pernod-ricard.com/sites/default/files/2021-09/PERNOD%20RICARD%20ANNUAL%20REPORT%20FY21.pdf
VTB Bank,https://www.annualreports.com/HostedData/AnnualReports/PDF/vtb-bank_2020.pdf
Chubu Electric Power Co,https://www.chuden.co.jp/english/resource/esg/environment/zeroemissions/zeroemissions_01.pdf
SEB,https://webapp.sebgroup.com/mb/mblib.nsf/alldocsbyunid/D72AE0D376C45559C12586A700502AB8/$FILE/sustainability_report_incl_tcfd_2020.pdf
JBS,https://newclimate.org/wp-content/uploads/2022/02/CorporateClimateResponsibilityMonitor2022.pdf
Power Construction Corporation of China,http://www.chinadaily.com.cn/specials/2021ENVIRONMENTALSOCIALANDGOVERNANCEREPORT.pdf
Carnival,https://carnival-sustainability-2022.nyc3.digitaloceanspaces.com/assets/content/pdf/FY-2021-Sustainability-Report_Carnival-Corporation-and-plc.pdf
ViacomCBS,https://www.paramount.com/sites/g/files/dxjhpe226/files/2021-11/ViacomCBS_ESG%20Report_2020-2021_vFINAL.pdf
Kia Motors,https://worldwide.kia.com/int/files/company/sr/sustainability-report/sustainability-report-2022-int.pdf
Southwest Airlines Co.,https://www.southwest.com/assets/pdfs/communications/one-reports/Southwest-Airlines-2022-One-Report.pdf
Glencore International,https://www.glencore.com/.rest/api/v1/documents/59122a94d9c86731923614217b1ce1dc/GLEN_2021_sustainability_report.pdf
Aon,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AON_2020.pdf
Bank Central Asia,https://www.bca.co.id/-/media/Feature/Report/File/S8/Laporan-Keberlanjutan/2023/20230216-bca-sustainability-report-2022-eng.pdf
Thales,https://www.thalesgroup.com/sites/default/files/2022-09/Annual_Environment_Report_2021.pdf
Suning.com,https://www.suning.cn/static///snsite/contentresource/2021-06-02/ea621de5-78ab-42d7-9540-c7020ac34b5e.pdf
Valero Energy,https://www.valero.com/sites/default/files/valero-documents/2020%20SRR_Web%20Version_Spreads%207-26.pdf
Las Vegas Sands,https://www.sands.com/content/uploads/2022/04/LVSC_ESG-Report-2021_spreads.pdf
Fairfax Financial Holdings,https://www.fairfax.ca/wp-content/uploads/2022-Fairfax-Financial-Holdings-Limited-ESG-Report.pdf
Illinois Tool Works,https://www.itw.com/media/y4ffzbuq/itw_2020corporatesocialresponsibilityreport_final.pdf
Carrier Global,https://www.corporate.carrier.com/Images/Corporate-Carrier-2021-ESG-Report-0821_tcm558-135646.pdf
Nintendo Co,https://www.nintendo.co.jp/csr/en/pdf/nintendo_csr2021e.pdf
McKesson,https://www.mckesson.com/uploadedFiles/McKessoncom/Content/Documents/About_McKesson/Corporate_Citizenship/MCK-FY20-CR-Report.pdf
Firstrand,https://www.firstrand.co.za/media/investors/annual-reporting/firstrand-tcfd-report-2022.pdf
M&T Bank,https://www3.mtb.com/content/dam/mtb-web/pdfs/2021-esg-report-mt-bank.pdf
Standard Bank Group,https://www.standardbank.com/static_file/StandardBankGroup/filedownloads/Climate%20Strategy/SBGClimatePolicy_March2022.pdf
EXOR,https://www.exor.com/sites/default/files/2022/page-documents/Exor%202021%20Sustainability%20Report.pdf
Naspers,https://presspage-production-content.s3.amazonaws.com/uploads/2659/naspers-mapping-our-environmental-footprint.pdf?10000
MTR,https://www.mtr.com.hk/sustainability/assets/pdf/en/2022/Sustainability_Report.pdf
KeyCorp,https://s23.q4cdn.com/646737342/files/doc_downloads/2023/04/2022_KeyCorp_ESG_Report.pdf
Prologis,https://prologis.getbynder.com/m/e6c514f5f0efa6b/original/Prologis-Climate-Change-2020.pdf
Altria,https://web.archive.org/web/20230510133405/https://www.altria.com/-/media/Project/Altria/Altria/responsibility/esg-reporting-and-data/protect-the-environment-2021-snapshot.pdf?src=esg-protect-the-environment
Baxter International,https://www.baxter.com/sites/g/files/ebysai3896/files/2022-06/Baxter_2021_Corporate_Responsibility_Report.pdf
Associated British Foods,https://www.abf.co.uk/content/dam/abf/corporate/AR-and-RR-website-updates-2022/responsibility/ABF%20Responsibility%20Report%202022.pdf.downloadasset.pdf
Sumitomo Realty & Development Co,https://english.sumitomo-rd.co.jp/sites/default/files/2022-04/ESG_Report_EN_Environment.pdf#page=2
Dollar Tree,https://www.dollartree.com/file/general/Corporate_Sustainability_Report.pdf
International Paper Company,https://www.internationalpaper.com/sites/default/files/file/2023-01/2020-ip-global-citizenship-report.pdf
Formosa Petrochemical,http://fpcc-esg.com/upload/files/f_220817044402.pdf
CSL,https://www.csl.com/-/media/csl/documents/csl-governance-docs/climate-change-statement.pdf
Coal India,https://d3u7ubx0okog7j.cloudfront.net/documents/CIL__Business_Responsibility_and_Sustainability_Report_FY_2021-22.pdf
SK Telecom Co,https://www.sktelecom.com/img/eng/annual/20210716/SKT2020AnnualReportENG.pdf
Fox,https://media.foxcorporation.com/wp-content/uploads/prod/2023/08/23105847/FOX-CSR-Report-2023.pdf
Ageas,https://www.ageas.com/sites/default/files/file/file/2021%2006%2001%20-%20Ageas%20IR%20Day%202021%20-%20Impact24.pdf
Metallurgical  of China,http://www.mcc.com.cn/mccen/ir_channel/_325446/825208/2022032920502855679.pdf
Omnicom,https://www.omnicomgroup.com/wp-content/uploads/2023/06/NYSE_OMC_2022.pdf
Fidelity National Information,https://www.fisglobal.com/-/media/fisglobal/files/PDF/report/2021-FIS-Global-Sustainability-Report.pdf?sc_lang=en-GB&hash=09DC156ED0F61A874DDF169A1441C1B1
Regeneron Pharmaceuticals,https://www.regeneron.com/downloads/cdp-climate-change.pdf
Royal Caribbean Cruises,https://www.royalcaribbeangroup.com/wp-content/uploads/2022/06/RCG-ESG-Report-2021_06.pdf
Ally Financial,https://www.ally.com/files/pdf/ally-corporate-social-responsibility-report-2021.pdf
CLP Holdings,https://www.clpgroup.com/content/dam/clp-group/channels/sustainability/document/sustainability-report/2021/CLP_Climate_Related_Disclosures_Report_2021_en.pdf.coredownload.pdf
Activision Blizzard,https://ourcommitments.activisionblizzard.com/content/dam/atvi/activisionblizzard/ab-touchui/our-commitments/docs/2022_ESG_Report.pdf
London Stock Exchange,https://www.lseg.com/content/dam/lseg/en_us/documents/sustainability/climate-transition-plan.pdf
Reinsurance  of America,https://www.rgare.com/docs/default-source/esg/esg-2021.pdf
WestRock,https://www.westrock.com/-/media/pdf/sustainability/westrock-2020-gri-report.pdf?modified=20210616142756
Siam Cement,https://www.scg.com/pdf/en/SD2020.pdf
Dongfeng Motor,https://web.archive.org/web/20231030105043/http://www.dfmg.com.cn/cn/file/PDF/E_00489_03_O013_HKEx-ESG.pdf
Telkom Indonesia,https://telkom.co.id/data/image_upload/page/1630379255784_2021%20C.1.3%20Annual%20Report%20FY%202020%20page%20281-285.pdf
Legend Holding,http://www.legendholdings.com.cn/upload/accessory//20235/p1gvt0388auf519qu1bk614n113sh4.pdf
LG Chem,https://www.lgchem.com/upload/file/sustainability-reports/2020%20LG%20Chem%20ESG%20Factbook(ENG).pdf
Eletrobrás,https://eletrobras.com/en/MeioAmbiente/Climate%20Change%202020.pdf
Coles Group,https://www.colesgroup.com.au/DownloadFile.axd?file=/Report/ComNews/20210917/02422626.pdf
Hermès International,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2022-05/1652101889/csr-extract-climate-change.pdf
Axis Bank,https://www.axisbank.com/Sustainability-Reports/2021-2022/Axis-Bank_SR.pdf
Raymond James Financial,https://www.raymondjames.com/-/media/rj/dotcom/files/pdfs/2022_corp_responsibility_report.pdf
Aptiv,https://downloads.aptiv.com/libraries/docs/default-source/aptiv-storage/2021_aptiv_sustainability_report.pdf
Canadian Pacific Railway,https://sustainability.cpr.ca/downloads/CP_Rail_Climate_Strategy.pdf
CenturyLink,https://s24.q4cdn.com/287068338/files/doc_downloads/2020/GR210222_258_ESG_Final_210419.pdf
Siam Commercial Bank,https://www.scb.co.th/content/dam/scb/investor-relations/documents/financial-information/en/2018/annual-report/sustainability-report-2018.pdf
Corteva,https://www.corteva.com/content/dam/dpagco/corteva/global/corporate/files/sustainability/DOC-CORTEVA_2020_SUSTAINABILITY_REPORT_v2-Global.pdf
Huntington Bank,https://d1io3yog0oux5.cloudfront.net/huntington/files/pages/huntington/db/2627/description/Huntington_2021ESGReport_083122.pdf
Roper Technologies,https://www.ropertech.com/wp-content/uploads/2023/04/Roper_2022-ESG-Update-Report.pdf
Suncorp,https://www.suncorpgroup.com.au/uploads/Suncorp-Climate-Change-Action-Plan_1.pdf
Teva Pharmaceutical,https://www.tevapharm.com/globalassets/tevapharm-vision-files/tevaesgprogressreport2020.pdf
China Coal Energy,https://en.chinacoalenergy.com/attach/0/5c7895905b86487f9c0ba3e590c6ebdd.pdf
George Weston,https://www.weston.ca/en/pdf_en/GWL-ESG-Report-2022-EN.pdf
Absa Group,https://justshare.org.za/wp-content/uploads/2022/06/Absa-Group-TCFD-report-2021-final.pdf
Hilton Worldwide Holdings,https://esg.hilton.com/wp-content/uploads/sites/4/2023/04/Hilton-2022-Environmental-Social-and-Governance-Report.pdf
Renault,https://www.renaultgroup.com/wp-content/uploads/2021/04/220421_climate-report-renault-group_8mb.pdf
Nan Ya Plastics,http://www.npc.com.tw/npcfile/public/download/csr/2019_en_csr.pdf
Schindler Holding AG,https://group.schindler.com/content/dam/website/group/docs/responsibility/schindler-corporate-responsibility-report-2020.pdf/_jcr_content/renditions/original./schindler-corporate-responsibility-report-2020.pdf
Ryanair Holdings,https://corporate.ryanair.com/wp-content/uploads/2021/11/2021-Sustainability-Report.pdf
Toray Industries,https://www.toray.com/global/sustainability/tcfd/pdf/TCFD_report.pdf
Whirlpool,https://whirlpoolcorp.com/2021SustainabilityReport/downloads/whirlpool_2021_sr.pdf
Formosa Plastics,http://www.fpc.com.tw/fpcwuploads/files/FPC%202018%20CSR-EN%20FINAL.pdf
Seagate Technology LLC,https://www.seagate.com/content/dam/seagate/migrated-assets/www-content/global-nav-2020/primary-nav/about/fy-2020-gc-annual-report.pdf
SVB Financial,https://www.svb.com/globalassets/library/uploadedfiles/svb_environmental_social_governance_report_2022.pdf
Electronic Arts,https://media.contentapi.ea.com/content/dam/eacom/common/ea-csr-21.pdf
Akbank TAS,https://www.akbankinvestorrelations.com/en/images/pdf/Akbank-Sustainable-Finance-Framework.pdf
Genuine Parts Co,https://filecache.investorroom.com/mr5ir_genuineparts/832/2023%20GPC%20Sustainability%20Report_FINAL.pdf
Bangkok Bank,https://www.bangkokbank.com/-/media/files/investor-relations/sustainability-report/2018/sr2018_en.pdf
Freeport-McMoRan Copper,https://www.fcx.com/sites/fcx/files/documents/sustainability/2020-Climate-Report.pdf
Intact Financial,https://web.archive.org/web/20230802124329/https://s1.q4cdn.com/321139868/files/doc_financials/2022/ar/intact_socialimpactreport_en_madetotag-final-ua.pdf
Corning,https://www.corning.com/media/worldwide/global/documents/2021_Sustainability_Report_Corning_Incorporated.pdf
Snam,https://www.snam.it/export/sites/snam-rp/repository/ENG_file/investor_relations/reports/annual_reports/2021/2021_sustainability_report.pdf
Equity Residential,https://s1.q4cdn.com/843629197/files/doc_downloads/sustainability/2022/Equity-Residential-2022-ESG-Report-Final.pdf
Vedanta Limited,https://www.vedantalimited.com/uploads/investor-overview/annual-report/Sustainability-Report-2023.pdf
China National Nuclear Power,"https://regional.chinadaily.com.cn/pdf/2020ChinaNationalNuclearPowerCo.,Ltd.EnvironmentalSocialandGovernanceReport.pdf"
TransDigm,https://www.transdigm.com/wp-content/uploads/2023/01/TransDigm-2022-Stakeholder-Report-1.27.23-FINAL.pdf
Guangzhou Automobile,https://img.gac.com.cn/topic/file/2023-04-27/1682580737451-2022%20GAC%20Group%20ESG%20Report.pdf
CIFI Holdings Group,https://web.archive.org/web/20231030095844/https://www.cifi.com.cn/upload/file/20220531/20220531065308_73051.pdf
Yanzhou Coal Mining Co,http://www.yanzhoucoal.com.cn/2022-12/14/97704a71-9a46-4f10-9a54-0ed59d88543f.pdf
Motorola Solutions,https://www.motorolasolutions.com/content/dam/msi/docs/corporate-responsibility/2021_Corporate_Responsibility_Report.pdf
Fukuoka Financial,https://www.fukuoka-fg.com/en/investorimg/pdf/2023_03_annualreport.pdf
Dubai Islamic Bank,https://www.dib.ae/docs/default-source/disclosures/9176-dib-sustainability-report-en-2022.pdf
Lonza Group,https://www.lonza.com/annualreport/2021/documents/Lonza_2021_Sustainability_Report.pdf
Banco BPM,https://gruppo.bancobpm.it/media/dlm_uploads/2023_03_13-Banco-BPM-joins-Net-Zero-Banking-Alliance.pdf
Contemporary Amperex Technology,https://web.archive.org/web/20231030104341/https://www.catl.com/en/uploads/1/file/public/202304/20230412124641_cxg8mo2in8.pdf
Digital Realty,https://go2.digitalrealty.com/rs/087-YZJ-646/images/Report_Digital_Realty_2206__ESG_Report.pdf
Grifols,https://www.grifols.com/documents/3625622/3683813/sustainability-report-2021-en.pdf/9588cf72-d301-5beb-da48-ff3469851746?t=1647279808393
Sika Services AG,https://www.sika.com/content/dam/dms/corporate/media/glo-ar-2022-sustainability-report.pdf
American Airlines,https://www.aa.com/content/images/customer-service/about-us/corporate-governance/esg/aag-esg-report-2021.pdf
Public Storage,https://s1.q4cdn.com/588671402/files/doc_downloads/Sustainable-Moving-Supplies/07/Public-Storage-Sustainability-Report-2022-vF.pdf
Amcor,https://assets.ctfassets.net/f7tuyt85vtoa/3xUMcwnCv4yUBsIlOLz3EE/655a028a95896ff00c764547da185a17/1_Amcor_Sustainability_Report_2022_Full_Report_WEB_SP.pdf
ENN Energy Holdings,https://doc.irasia.com/listco/hk/ennenergy/annual/esr262595-e_esgreport2021.pdf
Halliburton Company,https://cdn.brandfolder.io/XG3NESCC/at/5t8zjnpthtkx7gks9sm8cw99/halliburton-annual-and-sustainability-report-2021.pdf
Polyus,https://sustainability.polyus.com/upload/files/Polyus_SR_2020.pdf
Aroundtown,https://www.aroundtown.de/fileadmin/user_upload/05_sustainability/Reports/Aroundtown_EnergyEmissions.pdf
W R Berkley,https://s29.q4cdn.com/304856890/files/Sustainability/WRBerkley-2022-ESG-Report-FINAL-ADA-Compliant.pdf
